PROVNUM,STATE,RESTOT,BEDCERT,OVERALL_RATING,TOTHRD,PTHRD,WEIGHTED_ALL_CYCLES_SCORE
495126,VA,125.9,135,4,3.46476,0.06004,44.8
495127,VA,65.3,95,5,6.59954,0.12984,6.4
495131,VA,104.8,120,5,4.03196,0.22089,7.2
495133,VA,156.7,180,5,2.98237,0.05547,30.4
495134,VA,101.7,120,1,3.56355,0.12022,77.6
495135,VA,174.3,180,2,3.13777,0.08526,17.6
495139,VA,108.6,118,2,3.22426,0.19255,81.6
495140,VA,94.9,120,1,2.62979,0,88
495141,VA,93.9,105,1,2.81965,0,36
495142,VA,145,176,2,,,64
495143,VA,121.3,142,1,2.98087,0,78.4
495144,VA,109.3,120,2,2.90277,0.07789,143.2
495146,VA,104.5,117,1,3.07027,0.06332,112.8
495147,VA,103.8,109,3,3.32177,0.05939,36
495149,VA,112.2,120,1,2.75157,0,86.4
495150,VA,126.4,180,2,3.85123,0.04861,79.2
495151,VA,100.8,120,2,3.45568,0.07571,75.2
495152,VA,138.1,180,5,3.79276,0.0562,8
495153,VA,131.2,143,3,3.48011,0.05593,47.2
495155,VA,190.2,222,4,3.36246,0.04226,31.2
495156,VA,88.9,130,2,3.16366,0.04686,67.2
495157,VA,107.7,129,5,3.46258,0.06749,4.8
495160,VA,38.8,42,5,4.94796,0.10847,8
495165,VA,43.2,51,5,6.78873,0,27.2
495166,VA,54.8,60,4,3.32602,0.19318,46.4
495167,VA,5.6,8,5,,,9.6
495168,VA,81.5,93,2,2.94206,0,50.4
495171,VA,66.4,73,5,5.33187,0.04976,20.8
495173,VA,138.7,197,1,4.00718,0.04335,132
495174,VA,153.2,166,3,4.47189,0.14016,51.2
495177,VA,89,140,3,4.1265,0.15886,64
495178,VA,78.8,90,3,3.60024,0.22041,64.8
495179,VA,147.1,150,2,3.79035,0.12747,218.8
495181,VA,8.7,14,4,10.23342,0.65882,0
495183,VA,57.4,60,4,4.28764,0.16516,36
495184,VA,9.5,15,5,7.38589,0.51509,17.6
495185,VA,96.6,120,4,3.41316,0.05805,35.2
495186,VA,95.6,120,5,4.18286,0.06963,6.4
495187,VA,57.3,60,4,3.15547,0.04121,15.2
495188,VA,55,60,2,3.63377,0.24402,58.4
495189,VA,55,60,3,3.55043,0.21764,40.8
495190,VA,85.2,90,3,3.42434,0.08094,52.8
495191,VA,48.1,57,2,4.07479,0.15317,81.6
495192,VA,71.4,77,3,2.63934,0.06992,48.8
495193,VA,116,120,4,3.26486,0.13259,22.4
495194,VA,99.2,108,5,3.33757,0.16112,28
495196,VA,105.3,111,4,2.77343,0.18051,19.2
495197,VA,51.6,56,4,4.43949,0.14501,30.4
495199,VA,60.8,65,2,3.18666,0.08527,55.2
495200,VA,51.6,65,2,3.82331,0.1635,107.2
495201,VA,78.6,124,1,3.43558,0.05026,86.4
495202,VA,85.3,90,5,3.64133,0.17667,12
495203,VA,98.9,111,1,3.55341,0.07296,165.6
495204,VA,89.6,115,2,3.53849,0.06651,54.4
495205,VA,105.4,130,4,5.40087,0.12974,52
495206,VA,100.8,120,2,4.88064,0.1543,134.4
495207,VA,104.3,120,3,3.4429,0.11818,39.2
495209,VA,112.3,120,5,3.49512,0.09816,24.8
495210,VA,131.6,180,2,3.2925,0.04445,63.2
495211,VA,67.5,98,5,6.41184,0.1673,28
495213,VA,55.6,60,5,3.25995,0.28356,28.8
495214,VA,,17,3,,,25.6
495215,VA,104.2,120,3,4.0274,0.11068,78.4
495216,VA,113.5,120,3,3.83431,0.16959,37.6
495217,VA,119.2,155,3,3.33592,0.16056,68
495218,VA,49.1,60,1,5.1819,0.24529,91.2
495220,VA,53.5,60,5,3.72425,0.12908,14.4
495221,VA,57.7,64,5,3.95764,0.14532,8
495225,VA,7.3,12,4,,,10.4
495226,VA,48.9,90,1,2.95726,0.15184,56.8
495227,VA,173,225,5,3.99211,0.18759,29.6
495230,VA,54.7,60,4,3.04507,0.15608,34.4
495232,VA,80.9,90,4,3.94909,0.13513,27.2
495233,VA,92.5,113,1,2.73942,0,200
495234,VA,87.2,30,4,3.52291,0.07728,15.2
495235,VA,125.5,130,1,3.26537,0.04813,178.4
495236,VA,75.3,84,2,2.4807,0.0966,80.8
495237,VA,156.1,180,4,3.21573,0.1034,19.2
495240,VA,106.7,177,1,3.16007,0,187.2
495241,VA,123.6,138,2,3.27375,0.0487,82.4
495242,VA,56.7,60,3,3.09305,0.09068,42.4
495243,VA,153.4,170,4,3.15498,0.03691,46.4
495244,VA,83.5,84,2,3.32429,0.1599,98.4
495246,VA,92.3,118,2,3.41225,0.14387,64.8
495247,VA,133.2,148,3,3.52918,0.11963,41.6
495248,VA,109.7,120,5,3.93122,0.31728,40
495249,VA,113.3,120,2,3.10595,0.06843,70.4
495250,VA,108.7,120,1,2.50331,0,65.6
495252,VA,109,120,2,2.96301,0.06955,70.4
495253,VA,115.6,120,2,3.15001,0.05437,74.4
495254,VA,24.8,34,4,4.73632,0.45332,72
495255,VA,105.8,120,2,3.85442,0.09809,88.8
495256,VA,109.3,117,3,3.68292,0.14053,49.6
495257,VA,111.2,120,4,3.45212,0.19061,37.6
495258,VA,107.9,120,1,3.23056,0.0661,196.2
495259,VA,110.7,120,5,3.61034,0.12738,14.4
495260,VA,109.2,101,2,3.3704,0.09027,88.4
495261,VA,140.3,164,5,3.58645,0.08976,26.4
495262,VA,54.5,60,5,3.72927,0.34418,25.6
495264,VA,52.3,60,5,3.27516,0,22.4
495266,VA,102.4,120,4,3.64794,0.3577,58.4
495267,VA,124.8,130,2,2.55408,0,98.4
495268,VA,51.1,66,3,3.19776,0.23948,69.6
495269,VA,27.4,31,5,5.17908,0.5044,30.4
495270,VA,90.9,116,3,3.80596,0.08827,50.4
495272,VA,167.7,190,2,3.23985,0.13851,110.4
495273,VA,213.4,222,4,2.92946,0.03172,28.8
495274,VA,162.5,180,5,4.24216,0.03311,34.4
495275,VA,91.3,100,5,4.7489,0.23752,47.2
495276,VA,151.5,181,3,2.75382,0,31.2
495277,VA,137.7,145,4,3.3412,0.04121,22.4
495279,VA,146.9,180,2,3.16864,0.10295,134.4
495280,VA,50.2,60,5,4.8847,0.21798,20.8
495281,VA,242.4,300,1,2.45741,0.05083,65.6
495282,VA,77.6,90,4,3.36236,0.11133,60
495283,VA,116.1,128,4,2.8757,0.23439,29.6
495286,VA,138.5,154,4,2.9019,0.02555,7.2
495287,VA,67.9,86,3,4.29263,0.29684,68
495288,VA,49.6,68,4,3.64171,0,39.2
495291,VA,82.3,116,4,4.84662,0.15633,37.6
495293,VA,170.6,180,4,3.0924,0.07484,21.6
495294,VA,86.1,90,5,3.76138,0.13944,25.6
495295,VA,165.7,180,5,3.43922,0.07315,39.2
495296,VA,82.3,90,3,3.17019,0.062,63.2
495297,VA,104.8,120,2,3.39943,0.13536,61.6
495299,VA,166.7,180,1,3.06604,0,103.2
495300,VA,89.1,130,1,3.46255,0.08087,114.8
495301,VA,56.6,60,3,3.64918,0.10114,76.8
495302,VA,69,97,1,3.2487,0.07812,87.2
495303,VA,50.9,60,5,3.63717,0.12127,38.4
495305,VA,144.1,180,1,2.91102,0.02484,56.8
495306,VA,156.1,190,4,3.44706,0.02536,21.6
495308,VA,106.1,130,5,3.69203,0.13056,25.6
495309,VA,55.2,60,5,4.09425,0.09145,37.6
495311,VA,26.5,31,4,3.30943,0.39149,29.6
495312,VA,53.1,60,5,4.81175,0.22227,7.2
495315,VA,84.6,88,1,3.33783,0.1016,61.6
495316,VA,116.5,120,5,4.17109,0.11144,20.8
495317,VA,59.3,60,4,3.01672,0.09784,24.8
495318,VA,89.8,120,1,2.60717,0.08584,72
495319,VA,72.3,100,4,5.42626,0.4762,32.8
495320,VA,93.2,100,2,2.81398,0.04367,39.2
495321,VA,55.5,60,5,3.49209,0.11165,4
495323,VA,58.7,60,5,3.50233,0.07288,24
495324,VA,,50,3,,,25.6
495325,VA,87.2,101,2,3.7433,0.08555,75.2
495326,VA,152.5,180,1,3.38251,0.04854,327.2
495327,VA,167.1,174,1,2.97165,0.07585,495.6
495328,VA,52.4,60,4,,,36
495330,VA,124.6,120,1,2.86897,0.06272,116.8
495331,VA,109.2,120,4,3.46689,0.06877,30.4
495332,VA,27.4,34,5,5.17366,0.26278,23.2
495333,VA,119.3,132,4,4.13533,0.05155,18.4
495334,VA,57.4,136,2,4.70778,0.14493,147.4
495336,VA,94.2,112,1,3.74739,0.10604,427.2
495337,VA,115.5,132,4,3.80688,0.05031,57.6
495338,VA,106,120,1,3.18763,0.06593,110.6
495339,VA,112.7,120,5,4.13565,0.1259,11.2
495340,VA,92.4,102,3,3.40881,0.09136,34.4
495342,VA,72.3,80,2,2.58908,0.03893,56
495343,VA,81,90,2,3.39803,0.09063,78.4
495344,VA,106.7,117,2,3.626,0.06812,57.6
495345,VA,73.4,120,3,2.54062,0.03035,29.6
495346,VA,22,24,5,4.23966,0.37639,26.4
495347,VA,107.8,114,1,3.19342,0.0717,88.8
495348,VA,80.5,90,2,3.28548,0.04052,119.6
495349,VA,120.8,137,2,3.48516,0.08605,78.4
495350,VA,87.3,97,2,3.59493,0.08527,43.2
495352,VA,103.9,110,3,3.55055,0.07381,56.8
495353,VA,153.3,180,3,3.40936,0.04885,60.8
495354,VA,150.2,136,5,3.76417,0.11723,20
495355,VA,77,90,1,4.00092,0.16403,92
495356,VA,133,194,1,3.75615,0.05852,60.8
495357,VA,65.6,70,2,3.84019,0.09185,108
495358,VA,83.9,100,1,4.18076,0.16067,128.8
495359,VA,154.8,164,5,4.13231,0.06826,43.2
495360,VA,52.6,60,4,3.2971,0.19859,24
495361,VA,107,120,1,3.53282,0.08692,143.2
495362,VA,168.9,190,1,3.25243,0.0819,240
495363,VA,107,120,2,3.41556,0,112
495364,VA,74.5,80,5,3.87774,0.14092,32
495365,VA,54.4,60,3,4.03166,0.1393,36
495366,VA,28.8,40,4,5.39971,0.15145,43.2
495367,VA,66.5,70,2,3.07618,0.05574,50.4
495368,VA,45.8,60,4,3.083,0.14331,17.6
495369,VA,49.3,60,3,4.1102,0.39515,68.8
495370,VA,121.4,127,4,5.25743,0.11158,48
495371,VA,100.6,120,4,4.11892,0.05788,22.4
495372,VA,206.8,216,2,3.52768,0.04127,56.8
495373,VA,51.9,62,5,4.30067,0.22564,0
495374,VA,29.8,44,1,4.83851,0.21404,88
495375,VA,90.2,120,1,3.30973,0.04725,216.8
495377,VA,112.5,120,1,3.41403,0.2386,120
495378,VA,109.4,120,3,4.01678,0.17381,37.6
495379,VA,148.9,168,4,4.1258,0.05116,28
495380,VA,112.4,120,4,3.61426,0.05854,46.4
495381,VA,97,120,4,4.09318,0,19.2
495383,VA,43.2,55,5,5.15162,0.23088,24.8
495384,VA,90.5,110,2,3.11547,0,60.8
495385,VA,111.3,120,5,6.50005,0.19246,28.8
495386,VA,85.1,90,4,3.50986,0.05721,25.6
495387,VA,78.2,84,5,4.41504,0.1119,16.8
495388,VA,104.8,120,2,3.70105,0.05924,86.4
495389,VA,55.6,60,3,3.53798,0.21187,52.8
495390,VA,171.9,180,5,4.53698,0.04568,39.2
495391,VA,98.5,125,4,3.40713,0.20559,35.2
495392,VA,77.9,90,3,3.951,0.19396,53.6
495393,VA,192.1,200,4,4.96153,0.07033,29.6
495394,VA,112.9,124,1,3.53875,0.17925,122.4
495395,VA,27.2,33,3,6.07006,0.36384,60
495396,VA,140.9,150,5,3.57108,0.11484,28
495397,VA,49.5,52,5,4.23584,0.26353,4.8
495398,VA,54.2,60,3,3.50797,0.14666,36
495399,VA,78.7,85,3,3.15938,0.10822,56
495400,VA,33.8,47,5,4.18334,0.1291,12.8
495401,VA,81.8,90,4,3.41471,0.22075,32
495402,VA,,11,5,,,8
495403,VA,88.1,96,4,4.73123,0.1818,30.4
495404,VA,28.9,32,5,4.53816,0,7.2
495405,VA,17,18,5,4.92561,0,3.2
495406,VA,50.3,60,1,2.90754,0.1178,76
495407,VA,82,90,2,3.47528,0.18088,84.8
495408,VA,30.9,32,5,4.38783,0.08019,1.6
495409,VA,105.1,120,3,3.80671,0.04303,61.6
495410,VA,45.5,49,5,5.29946,0.15342,23.2
495411,VA,82.6,90,3,3.3655,0.36608,47.2
495412,VA,84.5,90,4,3.26492,0.08224,28.8
495413,VA,153.9,169,2,3.57812,0.2293,235.2
495414,VA,,8,4,,,20
495415,VA,12.8,20,5,8.62863,0.54259,15.2
495416,VA,41.2,44,5,4.68547,0.28738,49.6
495417,VA,112.8,120,1,3.24855,0.06991,101.6
495418,VA,107.8,120,3,3.67078,0.20211,41.6
495419,VA,28,39,4,5.35858,0.34049,28.8
495420,VA,107.8,120,2,3.66761,0.23606,66.4
495421,VA,101.7,120,4,4.67746,0.21975,35.2
495422,VA,57.1,64,5,2.98443,0.06927,16.8
495423,VA,44.4,196,,,,.
495424,VA,42.5,120,,5.6679,0.22026,.
49A007,VA,29,30,4,,,34.4
49A022,VA,36.3,47,5,9.33305,0.05344,0
4.90E+05,VA,87.6,90,5,3.08098,0.03089,7.2
4.90E+51,VA,,40,4,,,31.2
4.90E+76,VA,68.5,70,5,3.58873,0.11007,26.4
4.90E+77,VA,43.3,45,5,4.7049,0.15914,11.2
4.90E+85,VA,128.8,130,5,4.4338,0.06208,25.6
4.90E+132,VA,20.3,25,4,5.94553,0.09185,9.6
4.90E+152,VA,31.4,32,2,,,50.4
4.90E+186,VA,52.7,60,4,3.12698,0.06869,15.2
4.90E+216,VA,59.4,60,5,3.02354,0.10177,15.2
4.90E+257,VA,29.4,30,5,3.82234,0,19.2
505004,WA,109.3,140,5,3.9162,0.1368,32
505009,WA,106.1,115,5,4.04007,0.216,82
505010,WA,99,101,3,3.03414,0.04147,72.8
505016,WA,62.9,105,3,3.41415,0.23835,149.6
505017,WA,148.4,165,3,3.76582,0,140
505024,WA,72,100,2,,,230.6
505027,WA,32,40,5,4.80145,0.27096,69.6
505033,WA,31.7,45,5,3.68229,0.1672,36.8
505042,WA,109.5,142,2,3.78871,0.08843,259.6
505059,WA,125.3,155,5,5.2105,0.08756,33.6
505069,WA,127,168,2,4.64371,0.10849,303.6
505070,WA,52.8,104,4,4.25806,0.20028,105.6
505074,WA,69.1,99,5,3.81606,0.19072,36.8
505075,WA,67.8,106,5,4.38376,0.15546,32
505080,WA,55.4,136,2,3.74441,0.1199,232.8
505081,WA,66,109,4,3.8073,0.23688,85
505085,WA,67.2,85,4,3.81823,0.05867,60
505086,WA,82.3,93,4,4.65592,0,99.2
505092,WA,83.2,102,4,3.49608,0,107.2
505093,WA,115.7,147,5,4.15582,0.12107,46.4
505096,WA,62.7,75,5,3.65127,0.06482,54.4
505098,WA,47.7,52,2,3.79853,0.14698,237.4
505099,WA,86.7,97,4,4.11008,0.10971,64.8
505114,WA,95.9,124,2,3.84569,0.1642,381
505123,WA,87.9,125,2,,,377.4
505126,WA,80.1,108,5,3.70704,0.13818,90.4
505128,WA,95.6,100,3,,,82.4
505140,WA,35.8,44,2,3.47516,0,416.4
505151,WA,56.3,65,3,,,73.6
505154,WA,101.3,150,4,3.63822,0.08315,41.6
505181,WA,85.8,139,5,3.50139,0.12039,45.6
505182,WA,196.6,215,5,4.79992,0.15652,40.8
505183,WA,66.8,89,4,3.97997,0.11154,78.4
505185,WA,88.7,101,3,,,105.6
505188,WA,77,157,4,4.15214,0.14095,145.6
505195,WA,72.2,125,3,,,124
505202,WA,89.1,136,2,3.52398,0,490.8
505204,WA,106.4,130,5,3.59401,0.06963,55.2
505206,WA,74,98,4,3.25157,0,68
505210,WA,99.3,125,2,3.62247,0.12436,329.2
505211,WA,88.4,96,4,4.04151,0.13342,56
505214,WA,61.8,90,1,2.64673,0.07037,324.2
505216,WA,25.1,44,2,6.55995,0.64538,284.6
505217,WA,86.9,96,5,4.94473,0.16978,28
505223,WA,63.1,84,4,3.6836,0.11436,121.6
505226,WA,70.7,80,5,3.95825,0.15185,28
505230,WA,89.9,135,1,,,357
505232,WA,52,62,5,3.6092,0.04525,27.2
505236,WA,92.2,128,3,,,181.6
505239,WA,98.2,139,2,4.77205,0.07966,121.8
505240,WA,89.4,98,2,,,206.6
505243,WA,91.6,135,2,3.91076,0.09591,585.2
505246,WA,22.3,48,5,4.02392,0.32844,8
505251,WA,38.8,55,5,3.54515,0,40
505252,WA,103.1,140,4,4.25205,0.0667,92.8
505254,WA,77.1,96,4,3.2304,0.03872,59.2
505255,WA,22,39,5,3.91482,0.21492,51.2
505257,WA,68,85,3,4.1743,0.32393,142.8
505260,WA,54.6,92,4,6.1238,0,83.2
505261,WA,68.9,74,4,3.70102,0.03624,54.4
505262,WA,81.9,114,2,4.18569,0.15924,237
505263,WA,61.9,74,4,3.75225,0.1204,68
505264,WA,95,102,3,4.05581,0.04808,124
505265,WA,73.2,82,3,3.817,0.09715,92
505269,WA,63.7,104,2,5.00599,0.04599,482
505270,WA,113.5,137,5,3.84092,0,23.2
505272,WA,64.6,121,3,3.90065,0.18479,172
505273,WA,72.2,83,5,3.81159,0.15554,9.6
505275,WA,70.9,92,3,3.66944,0.08621,95.2
505276,WA,95.1,140,4,3.98757,0,103.2
505280,WA,83.9,99,2,3.95942,0.18078,209.8
505283,WA,69.6,90,4,4.36515,0.10488,62.4
505288,WA,38,50,4,3.73125,0,42.4
505289,WA,105.2,124,2,4.11541,0.18851,182.4
505290,WA,96.8,102,5,4.35879,0.06207,72.8
505291,WA,68,75,5,5.13245,0,71.2
505294,WA,55.8,67,4,3.8042,0.17751,136.8
505296,WA,100.8,120,3,4.09076,0.09105,180
505299,WA,93.6,108,1,,,256.8
505303,WA,46.6,56,5,3.78759,0.1352,68
505304,WA,93.8,117,1,3.38001,0.10052,763.6
505306,WA,59.3,94,4,3.93221,0.13026,173.8
505309,WA,73.5,112,1,3.81633,0.16504,293.2
505311,WA,92.6,103,1,3.81994,0.085,217.6
505313,WA,105.6,147,2,4.20082,0.08699,347.4
505315,WA,82,94,2,3.6201,0,107.2
505318,WA,91.3,150,3,4.16866,0.09781,174.4
505319,WA,107.4,113,4,4.0802,0.16682,100
505320,WA,72.8,111,5,3.6682,0.13469,66.4
505322,WA,99.4,125,4,3.81045,0.16421,97.6
505324,WA,90.2,102,5,3.90594,0.19421,29.6
505325,WA,51.8,69,4,3.51136,0.25306,29.6
505326,WA,93.1,120,4,4.7435,0.08784,144.6
505327,WA,63,125,2,3.3137,0.09722,242.2
505329,WA,38.5,40,5,4.21854,0,19.2
505331,WA,58.4,83,1,,,381.6
505334,WA,111.7,190,5,3.9141,0.25269,53.6
505338,WA,72.5,91,2,3.48235,0,273.8
505339,WA,49.6,64,2,3.81682,0.10118,266.6
505341,WA,69,89,5,3.66005,0.10674,80.4
505344,WA,88.8,100,3,3.46743,0,120.8
505346,WA,48.5,54,5,4.48504,0.1042,54.4
505347,WA,63.4,80,1,2.80279,0.0924,454
505348,WA,94.2,105,5,4.1234,0.16924,57.6
505349,WA,36.2,60,2,3.48072,0.1154,314
505350,WA,77.5,92,5,4.24198,0.16364,61.6
505351,WA,46,76,3,,,103.2
505354,WA,39.5,40,4,3.31269,0.07816,83.2
505355,WA,55,96,4,3.73176,0,119.2
505358,WA,76.5,91,2,,,164
505361,WA,57.8,74,4,3.41936,0,82.4
505362,WA,58.7,70,2,,,370
505367,WA,68.9,75,4,4.26213,0,40
505369,WA,93.5,120,4,4.47063,0.13999,52
505371,WA,28.9,54,4,6.67702,0.37205,165.6
505372,WA,46.7,53,5,4.60522,0.40114,20.8
505373,WA,96.2,128,2,4.10665,0.12841,183.2
505376,WA,53,70,5,4.09831,0.13567,85.6
505377,WA,63.4,74,5,5.27742,0.19134,73.6
505378,WA,31.2,49,4,3.50192,0.10336,88
505379,WA,157.1,164,5,4.12837,0,76
505382,WA,50.6,55,5,3.64859,0.14592,23.2
505383,WA,120,125,5,3.92386,0.11385,33.6
505386,WA,87.2,97,4,4.14798,0.23412,44
505387,WA,139.1,152,4,4.41143,0.23816,115.2
505389,WA,77.4,88,5,4.32907,0.14755,45.6
505390,WA,38.4,42,3,3.29758,0,79.2
505393,WA,88.4,122,5,3.57427,0,89.6
505395,WA,50.6,57,5,3.72721,0.12951,77.6
505399,WA,,30,2,,,39.2
505400,WA,72.9,92,4,3.40947,0,84
505401,WA,51.8,88,5,3.85583,0.06757,39.2
505403,WA,104.8,120,4,4.07598,0.05816,86.4
505404,WA,100.1,111,5,4.02673,0.09359,61.6
505405,WA,48.9,59,2,3.5866,0.2218,301.2
505406,WA,130,142,3,3.55693,0,104.8
505407,WA,70,82,4,3.97611,0.0964,62.4
505409,WA,65.2,78,5,4.53032,0,22.4
505410,WA,32.5,39,4,,,44.8
505411,WA,78.6,84,5,4.71978,0.25503,90.4
505412,WA,,44,2,,,153.2
505413,WA,72.8,100,5,4.50674,0.10885,88.8
505414,WA,60.5,162,3,4.56109,0.37023,177
505415,WA,,65,2,,,116.8
505416,WA,141,211,4,4.70597,0.07076,92
505417,WA,39.7,47,4,3.625,0.14252,78.4
505418,WA,92.3,117,4,4.35134,0.34652,112.8
505421,WA,92.2,117,5,4.30435,0.07343,60
505422,WA,44,50,5,3.95428,0.1105,36.8
505429,WA,39.8,42,2,,,392.8
505430,WA,49,54,3,3.85626,0.12317,52
505431,WA,83.8,99,4,4.57949,0.13834,88
505434,WA,,67,1,,,436.6
505435,WA,141.6,187,4,4.59201,0.10005,107.4
505436,WA,95.5,120,3,3.12153,0.14252,160
505437,WA,15,34,5,8.11986,0,30.4
505438,WA,136.8,150,5,4.24257,0,48.8
505439,WA,36.1,50,5,3.77258,0.17924,48.8
505441,WA,89.3,101,3,4.63984,0.1337,160.2
505442,WA,196.5,206,5,5.25415,0.15087,16.8
505452,WA,67.6,96,5,,,25.6
505453,WA,93.4,100,3,3.8881,0.05006,114.4
505454,WA,35.2,42,5,4.19776,0.05684,44.8
505455,WA,78.9,96,5,4.09677,0.15661,82.4
505459,WA,40,63,4,4.1793,0.14978,68.8
505462,WA,,69,3,,,83.2
505463,WA,47.2,59,5,3.30221,0.11056,45.6
505465,WA,139.3,160,4,4.41515,0.11631,177.6
505467,WA,106.2,125,2,3.8339,0.03666,214.2
505469,WA,31.3,34,5,6.08259,0.32663,18.4
505470,WA,109.3,116,5,4.339,0.07955,61.6
505473,WA,67.8,120,2,4.06277,0.31583,307
505474,WA,,190,4,,,57.6
505475,WA,,148,3,,,63.2
505476,WA,34.3,35,4,9.26594,0.23999,33.6
505478,WA,55.8,61,4,4.63968,0.06911,35.2
505483,WA,109.6,123,5,3.72359,0,88.8
505484,WA,42.7,47,5,6.28252,0.61587,16
505485,WA,98.2,130,4,3.82045,0.08732,133.6
505488,WA,115.6,140,2,3.73223,0.08891,224
505489,WA,,48,2,,,192.2
505491,WA,82.1,100,2,4.39265,0.18688,104.8
505493,WA,22.6,28,5,5.96936,0.28477,17.6
505496,WA,114.2,119,5,3.85583,0.11464,78.4
505498,WA,45.3,57,5,4.28632,0.22187,21.6
505499,WA,83.1,108,5,4.34181,0.27084,15.2
505500,WA,88.4,129,3,4.33418,0.20441,142.6
505503,WA,73.5,94,3,3.8996,0.13889,114.4
505504,WA,39.2,43,2,5.09478,0.19568,247.8
505505,WA,27.9,31,5,5.78209,0.6824,54.4
505507,WA,63.4,76,3,4.00883,0,145.6
505508,WA,16.9,20,4,3.31044,0.19699,51.2
505509,WA,97.7,100,4,3.62716,0.06826,99.2
505510,WA,107.6,120,5,3.42643,0.1544,58.4
505511,WA,94.4,165,2,4.02413,0.08361,828.8
505512,WA,43.6,70,5,5.56316,0.42563,38.4
505513,WA,103.7,165,4,4.71067,0.13137,112.8
505514,WA,67.6,71,4,4.37634,0.42087,9.6
505515,WA,23.8,28,5,4.66358,0.23701,76
505516,WA,49.2,97,2,7.54336,0.13504,1336.4
505517,WA,234.9,240,3,,,68.8
505518,WA,33.4,45,5,5.37835,0.19239,64
505519,WA,86.9,91,5,3.41415,0.04364,11.2
505520,WA,39.3,42,5,5.12041,0.26005,62.4
505522,WA,112.5,120,5,4.30528,0.27337,22.4
505523,WA,15.3,22,5,10.5078,0.63469,24
505525,WA,110.6,120,3,3.68311,0.15696,122.4
505526,WA,75.7,100,5,5.24725,0.41502,13.6
505527,WA,51.7,80,2,4.82443,0.30164,192
505528,WA,31,36,5,3.89424,0,50.4
505529,WA,23.2,60,,5.42093,0.55001,.
505530,WA,,80,,,,.
50A174,WA,13.4,20,5,4.67767,0.04328,2.4
50A181,WA,12,12,5,6.0317,0,24.8
50A260,WA,84.4,92,5,7.20623,0.04659,62.4
50A261,WA,70.7,160,5,,,53.6
50A263,WA,68.4,93,4,,,35.2
515001,WV,113.8,120,1,3.05357,0.04818,94.4
515002,WV,145.3,150,2,3.13163,0.2179,79.2
515007,WV,166.2,186,1,3.71023,0.10316,152
515012,WV,54.5,57,3,3.94909,0.06407,76
515021,WV,39.7,41,2,3.45504,0.06145,242.4
515025,WV,99.8,111,4,3.70388,0.09679,26.4
515028,WV,60.1,67,3,3.41643,0.10029,74.4
515029,WV,50.1,52,2,4.89721,0.01739,121.4
515035,WV,84.4,102,1,3.32025,0.11763,470
515037,WV,133.5,137,3,3.33402,0,34.4
515038,WV,181.8,192,4,3.93598,0.05337,16.8
515039,WV,110.8,120,3,3.75052,0.19788,42.4
515045,WV,16.2,20,5,3.90545,0.02917,31.2
515047,WV,98.3,105,3,3.9263,0.08655,88
515049,WV,83.5,100,2,3.42958,0.0926,82.4
515051,WV,14.9,26,5,5.35662,0.06169,28
515052,WV,88,103,3,3.48685,0.07053,31.2
515053,WV,105.8,119,2,3.36823,0.05472,51.2
515055,WV,102.7,144,4,4.37346,0.16803,30.4
515057,WV,41.1,76,1,4.27339,0.08656,546.2
515058,WV,113.6,120,4,4.80371,0.1042,57.6
515060,WV,156.1,160,1,3.50828,0.05634,126.4
515061,WV,116.6,120,2,3.35297,0.08265,84
515063,WV,91,94,4,3.83684,0.07795,40.8
515064,WV,97,100,4,2.78793,0.06421,29.6
515065,WV,105.3,120,1,2.51589,0.07152,178.4
515066,WV,107.7,120,2,3.31251,0.06603,65.6
515067,WV,,129,4,,,31.2
515069,WV,81.2,90,3,3.89449,0.14115,55.2
515070,WV,116,120,3,3.18663,0.05936,86.4
515071,WV,70.8,112,1,3.24747,0.11531,132.8
515072,WV,112.5,120,5,3.52748,0.10245,25.6
515074,WV,97.2,100,3,3.53365,0.08003,46.4
515075,WV,33.8,41,5,4.13315,0.07014,51.2
515076,WV,85.8,110,1,2.97446,0.0774,186.6
515077,WV,26.2,33,3,6.72855,0.25993,70.4
515080,WV,29.4,30,5,4.28893,0.03521,12
515081,WV,39.1,44,1,3.44834,0.07819,83.2
515083,WV,94.2,115,4,4.4433,0.0818,20.8
515085,WV,93,97,2,3.64885,0.04563,68
515086,WV,185.8,201,3,3.99989,0.07137,102.4
515087,WV,114.5,119,3,3.04355,0.05275,22.4
515088,WV,66.8,68,4,3.48101,0.07069,44.8
515089,WV,131.4,184,2,3.91766,0.1653,121.6
515099,WV,33.8,35,2,4.17557,0.1595,69.6
515100,WV,59.2,68,1,3.47036,0.12883,210
515102,WV,61,66,3,3.02675,0.0465,60
515103,WV,62.3,65,3,2.98716,0.07765,65.6
515104,WV,45.9,62,2,4.32799,0.11975,195.6
515105,WV,66.7,69,4,3.30864,0.04733,30.4
515106,WV,121.1,124,4,3.49627,0.06278,38.4
515107,WV,28.4,32,5,5.06762,0,4.8
515110,WV,6.4,29,5,9.10135,0.55175,14.4
515112,WV,5.9,20,5,11.11311,1.0996,12.8
515113,WV,,19,3,,,14.4
515116,WV,49.1,57,3,3.47961,0.10046,62.4
515117,WV,86.4,90,5,3.8473,0.04732,21.6
515118,WV,91.4,108,1,3.43424,0.09425,222
515120,WV,109.2,120,3,3.75657,0.06926,48
